epoch;accuracy;loss
0;1.0;1.49685800075531
0;0.5;5553.859375
0;1.0;32.054988861083984
0;0.5;1300.678466796875
0;1.0;72.99969482421875
0;0.5;12.023971557617188
0;0.4285714328289032;4.46270751953125
0;0.625;2.41738224029541
0;0.75;0.9090034365653992
0;0.7777777910232544;0.8067635893821716
0;0.6666666865348816;14.193879127502441
0;1.0;11.350030899047852
0;0.3333333432674408;29.38408088684082
0;0.5;11.743118286132812
0;0.6000000238418579;1.7788759469985962
0;0.8333333134651184;1.3986557722091675
0;0.8571428656578064;0.6067773103713989
0;0.7142857313156128;0.3800245225429535
0;0.7777777910232544;0.4054729640483856
0;0.8888888955116272;0.36443454027175903
0;0.699999988079071;0.34343791007995605
0;1.0;0.35267138481140137
0;0.6153846383094788;0.09197533875703812
0;0.9230769276618958;0.06698320806026459
0;0.9166666865348816;8.075116157531738
0;0.7692307829856873;4.521247386932373
0;0.8571428656578064;3.902909755706787
0;0.875;3.1089489459991455
0;0.9375;3.9959769248962402
0;0.8947368264198303;4.477761745452881
0;0.9473684430122375;4.8857221603393555
0;1.0;8.490022659301758
0;0.8571428656578064;4.21447229385376
0;0.9444444179534912;3.8630926609039307
0;0.800000011920929;3.395689010620117
0;0.8636363744735718;3.81331467628479
0;0.800000011920929;6.8288254737854
0;0.7727272510528564;6.717563152313232
0;0.95652174949646;7.870879650115967
0;0.8636363744735718;5.030627250671387
0;0.8571428656578064;2.6714766025543213
0;0.8928571343421936;1.9994299411773682
0;0.7142857313156128;3.2234885692596436
0;0.7307692170143127;8.804813385009766
0;0.9696969985961914;8.230806350708008
0;0.7142857313156128;4.542147159576416
0;0.939393937587738;3.1542680263519287
0;0.9629629850387573;7.475717067718506
0;0.8571428656578064;6.987734317779541
0;0.5806451439857483;8.120584487915039
0;0.970588207244873;4.2881927490234375
0;0.8857142925262451;2.622100591659546
0;0.6571428775787354;7.794170379638672
0;0.6388888955116272;11.098273277282715
0;0.4615384638309479;7.207549095153809
0;0.6486486196517944;5.011134147644043
0;0.8333333134651184;4.204321384429932
0;0.7575757503509521;6.177440166473389
0;0.7435897588729858;3.483376979827881
