epoch;accuracy;loss
0;0.0;10.425436973571777
0;1.0;956.8611450195312
0;0.6666666865348816;1871.2327880859375
0;1.0;371.00421142578125
0;0.800000011920929;4.970232963562012
0;0.8333333134651184;59.25911331176758
0;0.5;32.22458267211914
0;1.0;78.82424926757812
0;0.75;32.14349365234375
0;1.0;14.952900886535645
0;1.0;7.762180328369141
0;0.7142857313156128;11.346577644348145
0;0.625;3.0460081100463867
0;0.7777777910232544;0.9677653908729553
0;0.800000011920929;0.8419042825698853
0;1.0;8.245918273925781
0;0.9090909361839294;6.057531833648682
0;0.9166666865348816;12.001744270324707
0;0.7692307829856873;11.004837989807129
0;0.692307710647583;8.891982078552246
0;0.9333333373069763;6.59843635559082
0;0.75;6.508755683898926
0;0.7777777910232544;6.052453994750977
0;0.8235294222831726;4.927264213562012
0;0.800000011920929;4.133322715759277
0;0.7777777910232544;4.245471954345703
0;0.6499999761581421;4.8880109786987305
0;0.699999988079071;3.783721923828125
0;0.699999988079071;3.2783801555633545
0;0.75;2.5784988403320312
0;0.8260869383811951;3.2646825313568115
0;0.7272727489471436;10.964616775512695
0;0.5555555820465088;8.367507934570312
0;0.6896551847457886;6.313847541809082
0;0.4444444477558136;5.442776203155518
0;0.6399999856948853;5.077397346496582
0;0.517241358757019;4.626388072967529
0;0.7037037014961243;3.2389721870422363
0;0.7333333492279053;3.284233570098877
0;0.7241379022598267;4.417402267456055
0;0.6333333253860474;4.165207386016846
0;0.46666666865348816;4.380033016204834
0;0.6176470518112183;1.8250555992126465
0;0.699999988079071;7.777167797088623
0;0.8333333134651184;7.104886054992676
0;0.7419354915618896;5.840780735015869
0;0.6785714030265808;6.601971626281738
0;0.78125;5.356876373291016
0;0.7096773982048035;5.206669807434082
0;0.8055555820465088;4.534358978271484
0;0.4285714328289032;5.270556449890137
0;0.34210526943206787;4.871236324310303
0;0.6052631735801697;10.541166305541992
0;0.3636363744735718;10.07425594329834
0;0.31578946113586426;6.735530853271484
0;0.7837837934494019;8.909086227416992
0;0.4749999940395355;6.287112712860107
0;0.47058823704719543;6.584804058074951
0;0.574999988079071;5.4130353927612305
0;0.5945945978164673;5.492295742034912
0;0.42105263471603394;5.947569370269775
0;0.6666666865348816;4.676523685455322
0;0.18367347121238708;7.962606430053711
0;0.3191489279270172;7.308257579803467
0;0.4864864945411682;10.429952621459961
0;0.4285714328289032;8.698246955871582
0;0.5263158082962036;9.256157875061035
0;0.6904761791229248;8.364506721496582
0;0.7674418687820435;9.238279342651367
0;0.3958333432674408;8.94787311553955
0;0.5789473652839661;9.578619956970215
0;0.3207547068595886;7.712917804718018
0;0.5116279125213623;8.208139419555664
0;0.5199999809265137;7.2896013259887695
0;0.6938775777816772;10.22962760925293
0;0.2708333432674408;7.742132663726807
0;0.39024388790130615;7.631572246551514
0;0.5952380895614624;8.28431510925293
0;0.25;8.98619556427002
0;0.5;7.042335510253906
0;0.6590909361839294;8.619534492492676
0;0.22641509771347046;7.800838947296143
0;0.3921568691730499;9.508932113647461
0;1.0;59.77797317504883
0;0.875;52.36976623535156
0;0.7777777910232544;33.030330657958984
0;0.699999988079071;24.243240356445312
0;0.9090909361839294;271.2850036621094
0;0.5833333134651184;27.572031021118164
0;0.5384615659713745;19.683460235595703
0;0.5714285969734192;16.10739517211914
0;0.7333333492279053;21.62919044494629
0;0.7333333492279053;17.748228073120117
0;0.4000000059604645;25.105167388916016
0;0.9411764740943909;21.33716583251953
0;0.8888888955116272;12.573027610778809
0;0.5555555820465088;19.73299789428711
0;0.6842105388641357;14.615643501281738
0;0.7272727489471436;17.367673873901367
