epoch;accuracy;loss
0;0.0;118.53227233886719
0;1.0;19.948522567749023
0;0.6666666865348816;1356.9097900390625
0;0.75;240.3713836669922
0;0.800000011920929;28.593414306640625
0;0.8333333134651184;11.656704902648926
0;0.8571428656578064;6.968349933624268
0;0.875;0.7906826734542847
0;0.5555555820465088;0.5476016402244568
0;0.6000000238418579;6.746729373931885
0;0.8181818127632141;10.481228828430176
0;0.9166666865348816;1.3275545835494995
0;0.8461538553237915;0.18569907546043396
0;0.8571428656578064;0.1262374073266983
0;0.7333333492279053;0.21936820447444916
0;0.8125;0.3213793635368347
0;0.7647058963775635;0.22520430386066437
0;0.7222222089767456;0.3442835211753845
0;0.7777777910232544;0.1732541173696518
0;0.8500000238418579;0.17489543557167053
0;0.6666666865348816;0.18363630771636963
0;0.7272727489471436;0.1920589804649353
0;0.8260869383811951;0.19577589631080627
0;0.7083333134651184;0.1497005671262741
0;0.6800000071525574;0.2698398232460022
0;0.7692307829856873;0.44403061270713806
0;0.692307710647583;4.149315357208252
0;1.0;45.832218170166016
0;0.6666666865348816;10.964022636413574
0;0.5;28.689376831054688
0;0.4000000059604645;21.870512008666992
0;0.6666666865348816;29.332746505737305
0;1.0;22.06997299194336
0;0.625;11.782588958740234
0;0.7777777910232544;15.78432846069336
0;0.699999988079071;20.70903968811035
0;0.5454545617103577;13.164285659790039
0;1.0;7.279747009277344
0;0.9230769276618958;4.678454399108887
0;0.7857142686843872;4.42489767074585
0;0.7333333492279053;7.636206150054932
0;0.625;9.634477615356445
0;0.9411764740943909;4.88966178894043
0;0.6666666865348816;4.637033462524414
0;0.8421052694320679;4.010631561279297
0;0.800000011920929;4.487995147705078
0;0.8095238208770752;5.266446590423584
0;0.6363636255264282;7.21828031539917
0;0.8695651888847351;3.6713030338287354
0;0.7916666865348816;4.705697536468506
0;0.7599999904632568;3.80747652053833
0;0.8846153616905212;3.5491585731506348
0;0.9629629850387573;2.533787250518799
0;0.8518518805503845;2.61553692817688
0;0.8148148059844971;6.889957904815674
